labels,cnt
2,195
0,56
1,89
0,166
2,82
1,30
4,50
3,122
1,32
1,201
1,194
2,152
1,848
4,31
3,136
2,81
3,132
0,96
1,106
1,467
1,64
4,72
3,229
1,469
3,125
2,582
0,109
2,166
2,45
4,119
4,12
2,259
4,212
1,26
3,38
0,117
4,77
0,159
2,84
4,25
2,153
3,75
4,47
4,159
1,99
2,89
2,50
2,332
3,100
0,50
1,103
3,42
1,58
1,86
0,41
4,64
4,38
1,486
4,78
2,132
3,178
2,139
2,107
4,86
3,49
0,29
4,15
2,79
4,80
2,267
2,77
4,60
0,143
1,335
3,107
0,139
1,201
4,64
3,247
4,71
2,225
0,889
2,24
1,64
3,55
2,90
3,118
2,306
3,169
4,17
4,12
2,63
1,205
0,255
0,155
1,209
4,142
2,110
0,189
4,41
1,110
3,10
1,141
3,266
2,83
1,34
3,50
1,403
1,169
3,32
3,245
0,41
1,34
2,180
3,59
4,16
1,65
3,200
3,59
1,253
3,28
3,95
2,166
2,355
1,28
1,73
1,262
0,113
0,76
3,726
2,27
2,112
0,107
4,83
4,229
4,41
2,101
0,61
2,87
3,120
2,82
1,39
1,123
3,222
4,50
4,46
0,195
1,24
3,26
3,112
0,60
4,215
1,124
3,111
0,77
2,23
3,255
2,203
1,521
3,32
0,250
4,20
2,63
4,24
4,21
0,77
4,82
3,30
2,414
4,428
3,109
2,17
4,84
0,169
2,25
0,248
3,96
0,109
2,197
0,175
3,41
1,108
3,31
4,63
0,52
1,275
4,65
4,95
3,28
4,47
3,132
3,132
1,358
2,135
1,62
2,86
0,156
2,154
2,30
3,107
3,196
4,50
1,135
3,117
2,115
3,101
0,87
0,109
0,69
1,251
2,23
3,85
1,330
4,163
1,72
1,28
1,37
1,87
3,48
0,302
1,50
2,73
2,98
0,55
2,217
1,52
1,110
0,153
1,144
4,25
2,26
0,51
2,48
4,34
4,59
2,113
0,311
1,313
4,83
4,221
3,58
4,53
1,140
2,349
2,79
3,94
3,35
0,81
4,46
4,126
2,117
3,187
4,30
0,156
3,157
2,145
3,132
0,90
1,14
2,421
1,347
0,81
2,165
3,19
3,72
4,159
3,266
0,87
2,201
1,898
3,144
4,180
2,43
3,174
2,117
2,99
1,91
4,24
2,33
4,77
4,55
3,14
2,191
0,192
0,77
0,75
1,113
4,43
4,108
3,154
4,128
2,299
3,61
2,37
4,47
2,93
4,48
1,230
4,64
1,96
4,18
3,43
2,115
1,266
0,19
1,56
0,125
3,43
4,15
1,77
1,323
2,157
0,158
1,46
1,139
4,95
1,70
0,100
3,44
4,180
1,159
0,163
4,22
0,45
4,156
4,37
0,57
2,187
2,108
0,125
2,39
1,294
3,212
1,389
1,351
1,33
4,25
2,295
2,71
4,45
3,31
3,264
4,44
3,379
0,224
1,113
2,160
0,153
2,72
1,79
2,108
4,85
0,319
0,124
3,76
2,106
1,210
2,49
1,21
4,66
2,181
4,133
3,102
3,164
4,39
1,181
2,87
1,53
1,173
2,111
4,33
1,256
4,26
3,69
1,44
4,70
0,268
2,147
1,36
2,114
4,79
1,77
1,44
1,238
0,206
1,73
0,51
3,34
0,205
1,124
1,59
4,82
1,129
1,91
3,122
3,188
1,320
3,180
1,201
0,25
2,102
2,100
0,109
4,32
1,564
1,106
2,160
2,141
0,80
4,93
2,217
3,123
2,264
4,50
4,271
0,42
1,225
1,52
4,111
2,69
2,268
0,26
2,41
3,142
3,72
0,83
0,16
0,107
0,88
2,193
0,86
2,133
0,556
2,73
0,90
2,362
2,92
4,366
0,335
2,279
3,22
3,36
3,227
3,19
0,173
1,72
3,21
2,83
4,60
2,99
2,402
1,141
0,263
2,190
2,128
1,134
0,465
4,111
2,73
1,144
2,95
1,185
0,205
3,98
4,58
0,396
4,388
1,85
1,188
3,51
0,24
0,329
2,203
0,66
3,34
1,263
0,542
0,134
4,54
3,15
1,88
3,53
4,224
4,120
4,33
1,29
4,178
0,76
0,44
4,13
1,69
3,51
3,134
4,47
4,64
2,37
3,141
0,62
2,32
2,58
1,119
3,66
0,87
2,210
4,20
3,30
4,36
4,37
2,177
4,37
3,320
0,31
0,338
3,17
2,129
2,250
4,77
1,46
0,44
4,24
0,45
4,447
1,213
3,56
2,37
3,95
0,97
4,241
2,125
0,136
0,67
4,40
2,218
2,59
0,100
3,329
1,112
1,135
4,50
4,26
4,64
3,55
2,129
4,41
1,36
2,32
0,109
2,31
3,54
4,83
2,109
3,161
3,199
0,146
4,21
2,42
2,44
3,69
1,360
3,53
4,83
4,22
1,229
3,65
2,165
2,50
2,30
3,29
2,77
1,298
3,62
1,236
1,98
0,21
3,118
1,421
2,57
1,31
1,184
1,209
1,70
1,134
2,100
3,129
0,139
2,36
3,68
3,168
3,174
1,225
3,23
0,40
0,113
1,105
3,107
2,40
1,202
0,282
0,166
3,194
4,19
4,24
2,52
0,95
3,24
2,109
4,47
0,32
1,169
2,404
3,515
2,71
4,148
1,97
2,32
3,63
2,25
1,117
1,242
1,36
3,215
2,55
1,206
1,209
2,200
3,85
1,61
1,143
4,56
1,122
1,99
2,62
4,18
3,163
2,137
2,108
2,94
4,63
4,48
1,42
3,71
0,92
2,53
3,18
2,20
0,56
1,58
0,70
1,49
3,59
4,29
3,136
2,44
4,19
1,294
4,25
2,275
0,286
1,329
3,78
4,62
1,50
4,106
0,21
3,64
3,80
4,59
2,44
1,96
2,516
4,30
1,24
1,393
2,145
2,62
4,32
1,129
4,201
2,78
1,330
1,269
2,163
3,34
2,171
3,31
1,107
1,203
4,88
3,96
4,197
3,31
3,26
0,412
2,97
3,98
3,47
3,258
1,68
3,50
4,32
1,77
2,68
2,114
0,43
2,148
3,70
2,28
4,100
3,306
1,58
1,193
4,56
2,14
2,308
4,20
3,105
4,36
1,322
2,98
4,58
2,160
2,322
0,35
4,43
0,895
0,47
3,24
2,183
2,52
1,76
1,31
1,134
4,98
2,112
0,56
2,246
1,155
4,81
2,122
4,102
3,80
3,124
0,9
3,77
3,159
2,80
0,56
3,87
3,96
3,129
3,152
1,28
4,35
2,32
1,93
2,631
3,128
1,85
4,44
4,42
1,84
0,103
4,341
1,152
3,74
1,222
0,50
4,39
1,21
1,98
3,52
3,75
2,118
4,83
1,82
3,174
2,50
3,151
1,88
0,76
4,31
2,176
1,65
0,36
3,44
1,71
3,148
1,83
1,82
2,45
0,140
0,72
3,28
1,47
2,38
4,259
0,329
1,240
4,18
2,78
0,34
1,616
1,100
0,213
3,264
3,185
3,59
4,18
2,319
2,113
0,138
1,143
0,186
2,152
0,94
3,71
3,247
4,126
0,65
0,418
4,58
4,295
2,70
1,44
3,115
3,375
3,237
4,186
0,143
0,37
3,15
1,42
2,50
1,121
2,253
3,200
3,50
2,77
2,119
0,19
4,451
4,141
2,67
1,28
3,67
4,65
3,70
1,184
3,86
1,219
2,110
2,94
2,126
2,254
1,73
4,66
1,91
3,31
2,67
2,49
3,201
3,27
4,64
3,25
0,71
3,126
0,121
3,91
0,54
2,47
0,47
2,16
2,49
3,68
3,116
3,100
0,41
2,89
1,28
1,87
4,38
4,27
1,283
0,174
0,314
4,59
2,165
4,29
2,46
0,64
3,60
1,113
2,60
3,95
2,233
2,45
1,68
0,63
1,206
4,17
3,87
3,27
4,556
0,100
1,152
3,135
2,163
4,61
0,33
2,156
0,317
0,315
2,35
2,39
1,80
0,102
0,50
2,55
2,131
0,153
1,71
4,110
0,15
3,137
2,62
3,67
4,39
4,48
1,289
3,52
1,134
2,58
2,28
1,134
3,86
4,155
1,265
0,113
4,56
2,97
2,172
0,326
4,40
4,46
2,68
1,131
2,88
3,65
4,60
4,26
0,117
4,86
2,122
1,538
0,51
4,55
2,74
1,37
0,57
4,132
2,183
3,71
4,184
2,26
0,870
2,110
0,181
1,41
2,249
3,102
3,22
2,94
1,180
3,277
3,191
3,73
4,53
3,46
3,106
2,259
0,119
4,43
4,70
4,87
3,97
2,51
4,40
0,82
3,34
4,207
3,17
3,159
1,166
0,422
1,74
1,45
2,243
0,240
4,36
1,120
2,61
3,60
3,52
0,70
2,77
3,103
0,30
1,79
4,20
3,168
4,44
0,111
4,191
4,73
0,88
4,98
4,114
0,272
3,29
0,132
4,20
4,55
3,165
1,75
0,245
1,137
1,21
1,108
3,95
1,209
2,94
1,92
1,187
0,109
4,53
2,93
2,41
4,126
1,279
1,49
0,155
0,145
1,109
4,30
0,78
2,95
4,243
0,76
2,254
0,382
1,29
2,121
1,62
2,417
1,52
2,33
4,27
2,139
3,116
2,413
1,205
2,78
0,51
0,155
0,36
2,100
0,153
1,66
0,164
0,537
4,45
3,156
4,95
4,22
3,40
0,114
3,69
0,64
2,36
4,178
3,403
4,55
0,91
3,68
2,62
1,59
4,50
0,39
0,136
1,102
1,31
4,302
2,395
4,145
4,166
0,434
4,12
1,265
2,244
1,72
2,13
4,179
3,147
0,128
0,174
0,87
3,24
1,284
2,183
0,167
4,46
2,100
3,41
4,100
3,42
2,122
3,86
4,98
1,57
2,33
3,103
4,129
0,115
3,202
4,62
1,295
1,60
2,18
2,160
4,30
3,61
1,151
4,79
0,406
0,78
2,144
4,172
3,112
3,41
1,556
1,7
3,40
0,447
1,153
3,400
2,203
4,171
4,17
0,39
4,81
3,50
0,138
2,98
2,54
1,58
4,67
2,123
3,493
3,24
4,75
1,105
0,31
0,114
0,10
1,210
3,108
1,37
2,317
0,24
0,358
3,32
3,95
1,52
2,43
3,200
3,145
3,182
0,93
0,18
1,140
1,32
0,35
4,85
3,379
1,45
0,92
3,127
2,29
4,36
2,155
0,146
3,78
1,83
3,81
3,66
2,23
0,108
2,27
3,103
1,191
4,117
2,222
4,42
1,159
2,20
2,384
4,274
3,46
3,152
4,58
4,104
3,48
2,116
3,188
3,40
4,67
3,13
0,149
2,222
1,60
1,215
3,9
4,37
3,53
1,145
4,55
1,141
4,86
0,228
3,240
3,236
3,73
3,17
2,215
2,385
1,31
4,59
3,163
3,307
3,144
4,26
2,14
2,81
4,67
3,86
1,46
3,29
0,117
4,67
3,52
1,139
2,86
1,120
1,337
3,110
4,18
0,223
2,92
4,173
0,548
1,202
1,455
3,157
2,203
1,63
1,119
0,55
4,43
3,126
3,111
3,85
0,117
2,145
0,185
2,134
1,49
4,70
3,47
0,84
2,60
0,53
0,68
2,117
0,80
2,152
2,66
3,179
4,56
4,20
4,248
4,35
1,41
0,85
2,88
1,232
3,88
1,87
1,172
4,15
0,337
1,163
0,316
2,64
0,103
1,24
2,160
0,124
4,143
0,127
2,101
2,23
2,53
3,165
0,108
1,177
0,486
3,239
3,78
1,150
2,95
0,201
2,112
1,275
3,201
1,20
1,80
0,35
0,79
2,322
2,132
4,30
4,93
3,57
1,41
0,77
3,134
3,71
2,26
1,46
4,328
2,69
4,92
0,188
0,20
3,101
0,105
3,45
1,43
1,136
1,162
0,21
4,137
3,371
2,403
1,172
3,38
4,39
1,99
2,51
0,179
1,141
0,136
3,17
2,137
1,49
1,127
2,280
3,39
0,116
4,15
1,76
1,123
3,94
0,46
2,85
4,155
0,39
4,116
4,74
4,207
2,97
3,23
4,107
4,147
1,45
3,25
1,144
0,130
3,47
4,242
0,58
4,18
1,94
2,196
1,70
3,40
0,45
4,186
0,232
1,23
4,57
0,79
4,49
4,122
2,29
2,49
3,54
3,41
1,95
3,199
2,35
1,53
0,177
2,25
0,176
4,153
4,32
4,126
0,35
2,133
4,176
2,40
4,28
1,129
2,79
2,397
4,39
2,217
2,88
3,101
4,52
0,208
0,160
2,167
2,99
4,425
2,243
0,171
2,168
3,29
3,23
3,30
3,553
2,137
3,143
0,101
3,119
2,341
3,189
0,292
3,196
0,328
0,30
1,232
0,125
2,54
4,37
4,29
0,503
0,226
1,48
0,49
3,232
1,81
1,78
1,195
1,16
2,35
4,86
4,36
1,192
0,495
2,149
1,158
0,60
0,241
4,107
1,145
1,39
4,33
1,53
2,263
1,377
2,69
1,308
1,48
0,61
2,293
1,217
1,251
0,72
3,323
0,64
0,39
1,410
4,32
1,100
1,246
2,53
0,121
1,24
2,143
4,22
2,127
0,58
2,52
0,67
2,204
2,186
2,21
1,236
3,224
3,108
0,36
4,38
1,109
1,66
0,12
2,16
4,50
3,30
1,173
0,20
0,34
1,28
3,62
2,102
4,73
1,30
2,67
1,77
2,174
1,194
0,250
2,149
3,72
2,217
0,33
4,33
4,59
1,111
4,47
1,340
2,129
0,182
3,561
3,109
0,68
2,28
3,87
1,81
1,40
2,164
3,374
1,111
2,43
0,250
3,73
1,141
2,275
4,49
2,61
2,193
2,121
3,20
2,412
1,199
2,47
4,67
1,30
1,128
0,13
3,566
4,46
0,48
0,258
4,57
2,176
0,437
3,34
4,38
1,109
1,479
4,49
1,301
4,115
4,30
1,22
0,210
4,17
2,301
0,103
4,17
1,126
4,216
3,106
1,46
4,46
2,52
0,142
3,82
2,157
2,284
2,293
2,245
2,48
0,380
0,78
1,310
1,76
1,414
0,378
2,122
4,125
3,124
0,136
1,32
4,32
3,32
1,70
4,91
0,106
1,36
2,75
3,297
2,106
1,89
1,146
0,18
2,49
1,146
2,99
1,23
0,164
2,150
3,136
2,180
1,77
4,204
1,320
2,30
3,94
3,50
2,60
4,76
2,36
2,46
2,394
1,44
1,229
4,85
3,291
3,395
3,16
4,83
2,345
3,70
1,125
0,97
2,118
3,98
1,84
1,38
3,129
4,109
3,28
1,19
0,50
2,37
4,110
2,99
3,35
0,102
4,126
1,276
0,74
4,128
1,400
2,49
1,245
1,353
0,71
3,109
4,40
2,259
2,78
2,203
2,77
2,61
0,42
3,49
3,39
1,620
4,56
1,68
2,276
4,44
2,40
4,111
4,105
2,39
3,20
1,235
2,171
0,165
0,58
3,74
0,506
3,134
1,15
2,38
1,279
3,71
2,67
1,21
1,191
0,121
4,136
2,29
4,35
0,201
3,38
1,214
1,19
4,38
2,58
0,44
0,84
4,111
4,68
0,242
3,29
3,38
3,217
4,153
2,48
3,124
0,209
2,80
2,247
1,301
0,69
3,193
3,122
0,89
0,248
3,44
2,144
4,67
2,96
1,97
2,165
1,215
0,79
4,216
3,177
1,129
2,114
3,165
3,103
1,153
3,145
2,58
2,674
1,114
1,111
1,48
4,48
2,264
4,30
1,139
3,214
4,96
0,46
3,116
0,309
1,25
4,309
4,45
1,133
2,46
4,83
1,76
2,118
3,124
4,9
3,114
1,47
3,258
3,157
2,46
1,871
1,72
0,314
3,111
0,44
3,109
3,20
0,20
4,41
0,217
1,261
2,176
2,209
2,59
4,69
3,169
4,327
1,71
1,159
2,49
2,21
1,68
1,116
1,188
0,97
2,157
2,16
1,88
3,146
1,427
0,99
0,52
2,12
0,21
4,158
3,414
3,69
4,216
4,8
4,120
4,49
2,52
3,171
4,20
0,295
2,239
3,312
4,26
3,16
0,227
0,241
4,245
2,151
4,39
4,45
1,87
3,38
2,98
2,63
3,71
4,34
3,205
4,38
2,111
0,128
3,14
1,41
1,61
1,49
3,147
0,103
1,20
1,152
0,139
3,392
1,53
1,94
0,628
2,89
0,29
4,40
0,299
2,124
0,46
1,71
4,35
0,193
4,104
3,150
0,145
3,110
0,222
0,101
1,22
2,200
2,86
1,290
2,360
0,138
3,143
2,85
0,61
3,201
4,119
4,163
3,15
2,90
4,304
2,67
3,65
4,22
0,51
3,50
0,56
0,33
0,89
1,35
4,37
2,206
2,103
1,26
2,332
2,92
4,16
2,333
2,66
0,139
1,248
2,49
4,18
0,58
4,50
3,168
1,40
3,83
2,497
0,88
0,118
1,39
4,167
1,260
3,16
1,277
2,54
3,36
0,80
1,81
0,55
3,129
2,33
3,48
3,82
3,91
1,180
3,21
1,29
2,11
4,42
4,57
3,17
4,96
2,140
0,175
0,177
2,112
1,169
0,38
0,146
1,109
0,455
0,367
2,185
0,164
2,176
1,135
4,39
4,207
4,108
2,97
1,183
3,489
3,49
2,15
0,321
2,120
4,162
4,73
2,122
1,50
1,348
1,80
3,75
2,67
2,420
0,264
0,29
3,82
3,25
3,131
0,255
1,169
3,45
4,17
0,102
0,82
2,65
4,147
2,46
1,184
1,179
1,154
4,125
2,109
4,133
2,173
1,223
3,222
1,50
0,74
4,172
4,40
4,80
4,60
3,182
1,158
2,42
0,51
0,109
0,37
1,426
4,82
0,214
0,59
4,99
4,264
1,66
1,16
0,135
2,230
0,211
1,180
0,46
1,60
4,128
0,46
4,19
2,66
3,71
2,26
1,167
4,120
2,115
2,29
3,80
4,27
1,201
2,115
4,109
2,41
0,102
2,47
0,67
4,141
4,67
3,241
3,164
0,327
1,124
1,23
3,123
1,78
2,88
2,367
2,184
0,271
1,64
1,162
1,169
4,46
3,252
3,73
2,43
3,46
3,39
0,204
0,59
2,26
2,101
2,204
2,96
3,111
3,97
3,438
3,76
3,133
0,74
3,23
1,76
4,96
1,59
0,140
4,137
2,49
2,97
3,436
1,39
4,130
2,84
3,91
3,168
0,49
2,100
1,32
4,210
2,45
1,47
4,39
4,231
2,61
2,86
1,93
4,22
0,21
3,63
3,50
0,98
0,129
0,80
4,20
3,210
2,71
3,48
4,29
4,142
2,17
3,161
3,24
4,128
3,87
3,75
3,73
0,109
2,21
2,114
1,79
2,253
2,13
1,224
3,189
0,212
3,198
1,133
2,163
3,135
0,242
3,68
4,18
2,23
3,29
0,309
2,52
3,142
1,23
3,23
2,132
2,88
4,72
3,174
1,39
4,23
3,62
4,46
2,182
2,172
1,430
3,49
3,58
2,77
3,16
1,22
1,277
2,219
3,34
4,128
0,291
4,114
4,153
2,90
3,96
1,281
3,33
0,41
1,80
2,169
4,20
0,422
0,137
0,206
1,170
1,26
1,336
1,38
2,10
1,241
2,52
0,44
0,349
2,117
4,89
2,91
4,63
4,38
4,62
3,275
4,88
1,128
0,13
3,297
3,38
0,66
1,204
0,18
3,27
1,57
2,193
3,158
1,46
3,96
2,72
3,249
1,140
1,26
4,69
4,28
2,149
2,125
3,124
0,246
4,73
3,97
3,113
1,66
3,90
3,44
0,79
2,65
2,31
0,30
1,256
4,42
0,263
3,27
2,251
4,20
1,42
2,19
1,101
0,76
0,65
4,144
1,131
2,301
2,136
1,51
4,45
4,54
0,27
2,178
0,69
0,203
1,79
3,146
3,118
1,112
2,72
3,34
2,29
4,119
1,88
0,34
1,36
1,41
3,302
3,74
1,87
3,28
1,177
2,271
2,316
1,122
1,181
4,67
4,69
2,72
3,45
2,103
0,257
1,164
2,107
0,155
4,106
0,18
1,58
2,150
3,92
2,327
2,47
3,139
1,115
2,88
2,88
4,66
1,915
2,189
2,49
0,74
3,134
2,98
4,69
3,31
4,148
4,109
4,244
0,95
2,74
1,57
1,50
2,81
4,86
3,122
0,115
1,58
2,420
0,186
0,156
2,28
4,139
2,101
4,62
1,333
0,58
4,59
4,82
0,106
1,32
0,119
4,69
0,242
2,60
0,256
4,131
4,242
0,26
3,44
1,116
2,63
1,26
4,62
1,147
0,28
3,72
3,62
3,34
4,122
0,34
4,64
3,38
4,131
3,72
0,77
0,503
0,226
0,20
0,80
2,93
3,121
2,80
1,91
4,46
0,179
0,267
4,51
1,51
4,55
2,440
2,172
3,103
3,78
0,517
2,129
3,104
2,62
4,157
2,64
2,53
4,23
1,23
4,55
0,61
1,35
1,227
1,184
1,186
1,91
4,133
0,52
3,88
0,181
4,32
4,123
4,35
0,91
0,487
3,66
2,133
2,220
4,35
2,55
4,90
0,526
0,232
4,376
2,133
1,108
4,34
2,28
1,154
3,16
3,87
4,54
4,43
3,119
0,164
4,39
0,54
2,41
0,56
1,185
1,76
1,181
2,128
0,96
2,419
4,70
0,107
0,104
3,36
3,100
3,151
0,72
1,83
4,15
2,23
4,125
3,207
1,257
4,30
1,120
1,104
0,18
2,55
3,56
4,38
1,128
2,162
1,112
0,82
3,109
0,57
4,23
3,74
4,138
2,40
1,155
1,114
1,154
3,187
0,88
1,138
3,181
0,31
1,67
3,16
1,120
1,369
0,42
0,132
4,54
3,85
1,111
1,78
4,24
4,36
1,56
1,317
1,118
0,38
4,500
1,174
3,112
0,262
0,17
0,56
0,126
1,157
1,124
1,56
1,259
4,88
0,32
1,272
0,179
4,49
0,87
0,126
1,103
3,298
0,429
2,124
0,88
0,24
2,21
4,23
4,66
4,36
0,55
0,91
3,30
0,113
1,203
0,21
0,55
2,31
1,28
4,54
0,160
4,141
0,53
4,144
4,102
3,90
2,308
4,47
0,57
3,34
1,69
4,58
1,212
3,23
4,274
3,16
3,29
1,58
0,97
2,61
4,49
0,185
2,60
1,39
0,49
0,144
4,100
4,139
0,209
0,19
3,237
4,22
2,162
0,231
1,98
4,58
0,49
4,119
4,440
0,41
2,19
2,91
3,19
2,108
4,168
2,210
1,118
1,334
3,195
1,80
0,74
2,200
0,38
2,207
4,82
2,115
1,126
3,44
4,57
3,55
3,57
3,159
0,21
2,66
0,25
4,16
1,43
2,58
4,50
1,108
1,105
2,87
3,148
0,43
3,41
2,101
1,112
3,24
4,23
4,181
0,58
3,60
4,42
4,230
0,363
4,52
1,278
4,40
4,52
4,88
0,182
0,185
1,44
2,92
0,58
4,52
3,49
0,70
1,276
0,154
3,412
1,146
0,38
2,99
4,20
1,91
3,106
2,191
0,57
2,17
1,122
0,30
1,282
3,63
1,778
1,238
3,23
4,93
1,35
4,82
1,302
3,123
3,108
4,46
3,40
0,182
4,301
0,134
0,31
3,33
2,81
0,51
3,27
3,45
4,35
1,146
3,80
3,155
4,37
1,237
0,125
2,253
1,178
0,70
0,240
3,256
2,135
2,100
4,32
1,127
0,115
3,143
1,285
0,291
1,422
2,222
0,196
0,200
0,180
3,16
3,156
2,67
2,69
1,19
3,123
0,401
3,166
1,32
0,169
0,27
0,57
3,48
3,237
2,147
2,37
0,249
1,10
1,60
2,238
1,54
2,54
2,458
1,962
3,71
1,131
2,67
4,99
1,52
2,38
4,24
1,306
2,83
1,23
0,87
3,223
2,50
2,338
4,24
0,103
4,57
1,258
2,109
4,13
3,100
2,86
2,32
1,56
3,187
4,151
4,95
2,19
4,65
0,118
1,183
2,267
4,76
2,20
0,98
2,107
3,75
1,33
4,153
0,50
3,122
4,30
0,154
1,102
1,274
4,16
0,93
0,261
0,61
2,52
1,391
3,37
2,84
1,151
2,40
0,306
1,64
3,170
2,251
2,207
0,52
2,32
4,105
4,167
0,168
1,262
4,61
2,173
0,458
3,165
2,113
3,110
3,45
2,73
1,56
4,153
0,27
4,180
3,144
0,48
3,105
2,92
3,112
3,176
3,43
2,149
4,224
3,161
2,256
1,58
0,402
0,92
4,31
1,89
0,310
0,409
3,167
1,36
3,46
3,250
2,280
4,161
0,46
4,58
1,145
0,56
3,58
2,66
2,178
3,708
0,107
4,156
3,100
3,117
3,40
3,81
2,220
4,75
2,101
0,101
2,274
4,67
0,109
1,102
2,94
0,43
2,106
4,62
4,36
1,161
3,70
1,63
1,84
4,53
2,188
2,25
1,139
2,162
4,147
4,108
4,86
0,69
2,95
2,79
2,83
2,260
1,22
1,39
0,28
2,238
1,59
1,125
4,34
0,58
0,99
3,21
2,38
1,80
0,372
1,97
2,25
1,114
2,127
2,148
4,454
0,56
4,323
0,135
3,102
0,185
2,246
1,431
3,137
3,58
2,96
1,568
2,33
0,313
3,48
1,74
4,300
0,157
0,45
3,39
2,43
3,156
0,84
4,55
4,160
4,16
4,108
3,40
3,258
2,722
3,55
1,131
2,141
4,68
4,38
3,118
3,380
4,88
1,101
2,44
2,17
1,82
1,96
2,25
4,130
3,183
1,72
1,140
0,152
1,24
3,133
0,117
3,123
4,27
0,77
3,153
4,19
0,26
2,27
2,112
3,83
4,67
4,53
2,19
3,68
1,56
4,60
3,106
4,21
2,84
4,34
3,218
2,506
4,107
3,93
1,177
2,275
2,73
3,326
1,68
0,583
0,157
3,9
0,219
0,93
2,249
3,80
3,99
1,209
3,164
2,198
0,529
3,187
0,76
2,131
1,218
2,69
0,324
4,94
3,44
3,173
0,65
4,84
3,38
2,37
2,204
4,128
2,38
4,74
1,190
2,184
0,9
1,157
4,291
0,985
3,85
1,86
3,285
4,139
2,24
4,111
0,262
4,104
1,44
3,45
2,204
0,653
3,53
4,24
3,53
2,277
0,310
4,32
0,198
2,290
4,34
4,57
3,54
4,27
3,68
4,102
2,110
3,337
2,33
4,42
4,81
0,203
4,58
3,197
2,201
1,68
3,31
3,69
1,145
0,34
1,182
3,123
4,67
0,58
3,329
4,92
0,151
1,28
4,470
0,32
1,141
4,113
0,118
4,332
3,26
1,146
1,64
2,230
0,206
3,86
2,25
2,109
3,44
1,171
1,109
1,97
3,170
3,51
0,181
0,40
4,97
1,235
1,94
1,352
0,304
3,23
2,130
2,167
2,111
2,26
3,22
3,23
1,55
3,303
4,56
4,173
3,25
3,35
4,306
1,94
1,29
4,29
2,39
3,156
0,63
3,30
4,56
4,31
1,512
2,60
0,160
1,101
3,220
3,34
2,30
1,25
1,11
3,22
4,71
0,153
1,24
3,129
4,27
3,92
4,69
2,229
4,160
4,54
1,46
2,233
4,9
3,287
2,129
0,149
0,158
0,113
3,417
1,41
3,158
3,121
2,38
0,29
4,16
4,61
3,39
1,82
2,31
1,395
3,97
0,172
4,89
3,110
2,125
0,55
3,127
0,369
3,176
1,176
4,39
2,174
0,32
4,69
0,159
1,32
3,288
1,280
3,10
3,135
4,97
0,650
4,11
1,270
3,120
0,378
0,63
2,233
2,200
0,113
1,97
4,122
3,42
1,216
4,41
3,18
4,25
0,94
4,42
1,63
0,102
4,133
4,48
1,59
3,43
3,44
2,38
0,344
3,79
1,107
0,175
4,28
2,219
1,193
1,345
4,55
2,68
4,266
3,27
3,160
1,97
4,307
1,65
0,16
3,170
1,137
2,86
4,62
2,171
0,124
2,137
0,37
1,108
2,17
0,288
0,429
0,48
2,175
4,41
1,87
3,36
0,133
0,118
0,198
0,217
4,52
2,329
3,91
4,108
1,34
0,161
3,340
3,93
0,125
3,134
4,52
3,173
1,156
0,148
3,80
0,169
4,101
1,246
0,218
2,182
0,269
3,76
4,107
0,52
2,33
0,38
2,112
3,24
3,76
2,238
4,53
4,85
4,115
3,17
3,87
2,249
4,39
3,52
3,64
3,56
1,63
0,111
2,65
1,309
0,103
4,362
4,12
3,335
4,195
0,289
0,107
1,516
3,191
4,15
2,207
3,78
3,42
2,33
0,128
4,75
2,38
3,49
0,246
4,21
4,217
3,44
4,31
1,86
2,47
2,54
3,221
2,171
0,161
3,376
2,96
4,27
1,134
1,79
1,228
4,107
3,88
3,86
3,47
1,364
2,15
0,278
3,352
2,100
3,181
3,64
1,61
3,42
1,133
1,56
4,192
2,144
0,199
1,236
3,176
4,71
4,19
1,33
2,81
2,159
3,25
0,116
3,47
3,86
4,15
3,195
1,194
2,105
0,90
3,88
2,170
4,152
0,94
3,12
0,264
1,21
4,18
4,39
4,165
0,408
2,30
3,168
3,30
2,44
3,75
1,240
1,28
1,482
0,62
0,110
3,41
0,154
3,16
2,61
4,76
1,21
2,55
0,209
3,309
1,45
0,82
4,57
3,26
4,72
0,857
4,24
4,45
3,57
1,87
4,19
4,16
2,204
4,206
1,159
4,176
3,43
1,71
1,279
0,34
4,42
3,48
3,217
4,63
4,164
0,19
4,31
1,78
1,26
0,40
2,48
3,110
3,29
2,105
4,67
1,65
2,29
4,52
4,54
4,33
2,294
0,27
4,24
3,27
4,410
4,19
0,186
0,177
0,101
3,97
0,63
4,115
2,521
3,32
3,205
1,52
3,125
3,87
0,43
3,142
4,85
1,139
0,272
4,105
0,14
4,35
2,252
1,211
4,46
3,31
1,23
3,139
1,122
3,206
2,228
3,48
0,312
3,41
2,302
1,167
1,175
4,137
4,48
3,51
2,341
0,167
1,50
1,69
0,362
3,71
4,17
4,227
1,45
1,33
3,32
0,60
3,82
2,419
2,180
3,156
2,46
0,57
3,184
0,50
4,232
3,107
0,255
0,102
4,29
0,193
2,141
1,124
2,99
0,211
1,60
2,42
1,345
0,351
0,180
4,44
2,45
2,42
3,96
3,136
1,232
3,36
4,82
1,134
0,38
0,39
1,124
1,44
1,22
3,263
1,188
4,65
3,188
3,107
4,66
3,29
2,64
0,152
2,32
1,97
